time,id,parent,label,cellType,divideFlag,cellAge,growthRate,LifeHistory,startVol,targetVol,pos,radius,length,dir,ends0,ends1,strainRate,strainRate_rolling
89.0,756.0,636.0,1.0,1.0,0.0,4.0,0.094,4.0,3.6842234571496935,5.370700002654649,13.797548620042534,0.42234894102988696,5.370700002654649,-2.0408001278157046,9.875844308925053,18.46351082724456,0.11660427903811424,0.10082869818592924
89.0,755.0,705.0,1.0,1.0,0.0,4.0,0.04,4.0,3.8539824723392853,4.524983311708515,14.501113416036734,0.39722596839283403,4.524983311708515,-2.018431851807715,10.74683956634361,18.601638849501235,0.08305772224257417,0.04157775333237469
89.0,1059.0,936.0,1.0,1.0,0.0,1.0,0.0,1.0,5.621168121198642,5.621168121198642,52.04634157655599,0.44578181684081447,5.621168121198642,-2.686547632914903,46.611488638838836,57.517019498336644,0.0,0.0
89.0,1060.0,936.0,1.0,1.0,0.0,1.0,0.0,1.0,7.368625552529221,7.368625552529221,52.367422976119066,0.5074020905024467,7.368625552529221,-2.5726462150896605,45.62567831280817,59.25862588587796,0.0,0.0
89.0,1061.0,938.0,1.0,1.0,0.0,1.0,0.0,1.0,4.2661397472854725,4.2661397472854725,43.670140341281254,0.48361522448922034,4.2661397472854725,-0.26679386638118957,47.429552855601926,40.0124946417841,0.0,0.0
89.0,707.0,664.0,1.0,1.0,0.0,5.0,0.087,5.0,5.078807975436443,7.834832169931128,49.17053801956198,0.4696536964662546,7.834832169931128,-2.8583780551874516,41.34948801181431,56.995373932356834,0.49289266734626225,0.10760676385459104
89.0,1062.0,938.0,1.0,1.0,0.0,1.0,0.0,1.0,4.1688833373981735,4.1688833373981735,40.07228264705001,0.4743538667584415,4.1688833373981735,-0.24200785874863698,43.72093214064364,36.535119301913284,0.0,0.0
89.0,940.0,706.0,1.0,1.0,0.0,2.0,0.019,2.0,4.136769918256325,4.295956395141984,44.6304514072822,0.4293744189498947,4.295956395141984,-0.2921749375240308,48.3157211030707,41.06404708042993,0.03848086309638345,0.019240431548191723
89.0,941.0,663.0,1.0,1.0,0.0,2.0,0.036,2.0,5.877095147160598,6.310109193172015,57.280972901303116,0.49974254882900426,6.310109193172015,-0.13145031758874218,63.247492639283905,51.39658883566963,0.0736782432764627,0.03683912163823135
89.0,942.0,829.0,1.0,1.0,0.0,2.0,0.032,2.0,3.8886084891062276,4.148666739504473,18.064457738528162,0.3891580334857175,4.148666739504473,-1.6448060874281567,15.238893063308183,21.32717225536801,0.06687694354594652,0.03343847177297326
89.0,937.0,714.0,1.0,1.0,0.0,2.0,0.036,2.0,4.278491718952042,4.600450482854529,20.740505914978712,0.4165808572026765,4.600450482854529,-2.4063229661737373,16.18290172006162,25.313615949282188,0.07525052870298575,0.037625264351492875
89.0,1063.0,831.0,1.0,1.0,0.0,1.0,0.0,1.0,4.9129690130084915,4.9129690130084915,40.57039689319185,0.3950093478136248,4.9129690130084915,-0.10021950181382601,45.102161902195704,36.13839687833305,0.0,0.0
89.0,1064.0,709.0,1.0,1.0,0.0,1.0,0.0,1.0,4.568923482198925,4.568923482198925,49.14231046653458,0.5122615428449201,4.568923482198925,-2.02224945866814,46.21882553900893,52.30204245864192,0.0,0.0
89.0,939.0,829.0,1.0,1.0,0.0,2.0,0.033,2.0,3.7780820174779497,4.036620999379454,16.98788406385867,0.34654654653311784,4.036620999379454,-1.6193923465046298,14.196906404601396,20.204278672064905,0.06843127827968419,0.034215639139842095
89.0,1220.0,714.0,1.0,1.0,0.0,2.0,0.09,2.0,6.404835629391449,7.661846140731448,18.63542111747802,0.4876561386501156,7.661846140731448,-1.5620349419887416,15.091932274042048,24.170212933602848,0.19625960509769302,0.09812980254884651
89.0,594.0,543.0,1.0,1.0,0.0,8.0,0.076,8.0,4.01108407784844,7.360029779674199,51.62644355749917,0.5720919611262141,7.360029779674199,-1.3257972247582879,51.70297855374528,52.59012677468684,0.0671379424532619,0.09354970532960606
89.0,1065.0,832.0,1.0,1.0,0.0,1.0,0.0,1.0,4.098009032235702,4.098009032235702,44.63431317583368,0.5129736243986143,4.098009032235702,-2.9849066912464637,40.59153264708903,48.68632928013443,0.0,0.0
89.0,1066.0,708.0,1.0,1.0,0.0,1.0,0.0,5.0,3.7490385928129473,3.7490385928129473,47.45877304031188,0.4761008878873405,3.7490385928129473,-2.4003607723670255,44.111750747542374,50.86191407832745,0.0,0.0
89.0,1067.0,831.0,1.0,1.0,0.0,1.0,0.0,1.0,2.989632638832775,2.989632638832775,39.402093852992124,0.32651519291825337,2.989632638832775,-3.078557116289843,36.555577177753776,42.26837569426622,0.0,0.0
89.0,1068.0,832.0,1.0,1.0,0.0,1.0,0.0,1.0,2.9031976838356455,2.9031976838356455,42.23711024537348,0.40324659873887553,2.9031976838356455,-2.746240285652701,39.337646099085106,45.137054364741815,0.0,0.0
89.0,1069.0,944.0,1.0,1.0,0.0,1.0,0.0,1.0,3.6689753949458472,3.6689753949458472,57.96762322242488,0.4582258212342694,3.6689753949458472,-0.6596851787798603,60.27489259282226,55.806368524884334,0.0,0.0
89.0,665.0,587.0,1.0,1.0,0.0,6.0,0.07,6.0,4.0837302564932285,6.217198932700277,54.94749455724076,0.5074101226645819,6.217198932700277,-0.18705680743650469,60.6131306257855,49.41467228582022,0.06890691473307373,0.08835798839844158
89.0,1070.0,711.0,1.0,1.0,0.0,1.0,0.0,1.0,3.5173282468908327,3.5173282468908327,39.525848606241524,0.39183625858011295,3.5173282468908327,-0.0029626537111391207,42.793065339803086,36.30540140121227,0.0,0.0
89.0,1071.0,943.0,1.0,1.0,0.0,1.0,0.0,1.0,2.512465833714358,2.512465833714358,46.54629102089287,0.3624246845800294,2.512465833714358,-3.0622130386097055,44.118584753675684,48.982546524932786,0.0,0.0
89.0,834.0,713.0,1.0,1.0,0.0,3.0,0.037,3.0,3.9858103125738324,4.452160877349161,20.552957293968976,0.36072320492212395,4.452160877349161,-2.6347647694557756,16.442269768505625,24.78191568201918,0.04146040110972801,0.03799845673750112
89.0,1072.0,711.0,1.0,1.0,0.0,1.0,0.0,1.0,2.976300854317979,2.976300854317979,42.62693604535245,0.4054711292251166,2.976300854317979,-2.9142116030122627,39.68580927417638,45.57263026240268,0.0,0.0
89.0,1073.0,943.0,1.0,1.0,0.0,1.0,0.0,1.0,2.6949652874246763,2.6949652874246763,49.03609520848505,0.3391807061188086,2.6949652874246763,-2.6899864308347787,46.36207544365305,51.712289670339416,0.0,0.0
89.0,839.0,637.0,1.0,1.0,0.0,3.0,0.256,3.0,2.9188597124845277,6.297532912860241,54.5040271963762,0.44461799202951535,6.297532912860241,-1.2676772939460421,54.63554589336584,55.09675968473702,0.0893392197260936,0.35664231591924295
89.0,1074.0,592.0,1.0,1.0,0.0,1.0,0.0,1.0,4.246931255906509,4.246931255906509,23.744493558212604,0.3284639141535778,4.246931255906509,-2.6474715417041828,19.690198194187655,27.85625412596605,0.0,0.0
89.0,1075.0,944.0,1.0,1.0,0.0,1.0,0.0,1.0,3.411346631583897,3.411346631583897,56.05953295199593,0.4438454513603348,3.411346631583897,-0.9287380391256751,57.26735657409562,55.03695951166688,0.0,0.0
89.0,833.0,712.0,1.0,1.0,0.0,3.0,-0.003,3.0,3.6310058199050164,3.602554680356079,46.12404710975165,0.38299037811061015,3.602554680356079,-2.8075285008915496,42.52275921537784,49.725518526467766,-0.2563617416994386,0.025947084532676485
89.0,1214.0,636.0,1.0,1.0,0.0,4.0,0.074,4.0,3.7045039227840055,4.986484030684799,22.37222299057472,0.44605346420734104,4.986484030684799,-2.626171997416944,17.819069360460762,27.078469974938344,0.13233414995544077,0.07825421739773261
89.0,589.0,1204.0,1.0,1.0,0.0,8.0,0.056,10.0,4.6727127148194665,7.303088968121924,24.548886280819442,0.46903587519251494,7.303088968121924,-2.643005854473529,17.475610820639044,31.726469684718808,0.0978760356091027,0.06598047548424885
89.0,586.0,348.0,1.0,1.0,0.0,8.0,0.004,8.0,5.060908920055611,5.22599988793354,44.58027892998826,0.3853951097347176,5.22599988793354,-3.026012869040573,39.58167598588761,49.62575555854724,0.6257762008456127,0.04484619715485582
89.0,635.0,538.0,1.0,1.0,0.0,7.0,-0.056,7.0,4.006233674443033,2.6982210425703332,41.13355842595028,0.3971155424059692,2.6982210425703332,-2.439735501058064,38.547864077033246,43.73285065313989,-0.5635268893197618,0.040797783092887896
89.0,1076.0,709.0,1.0,1.0,0.0,1.0,0.0,1.0,3.189486893104016,3.189486893104016,49.538265169630805,0.34879682376983934,3.189486893104016,-2.6694151321837003,46.372379794248424,52.706996476121255,0.0,0.0
89.0,1077.0,946.0,1.0,1.0,0.0,1.0,0.0,1.0,3.594242686086056,3.594242686086056,37.59836122329916,0.3821444091617779,3.594242686086056,-2.396614823090297,34.13531978634052,41.083946224925946,0.0,0.0
89.0,948.0,548.0,1.0,1.0,0.0,2.0,0.056,2.0,5.660571507372677,6.3295291617865,57.329983475208024,0.4762374850186419,6.3295291617865,-0.8051558122611168,60.34526347241424,54.88195573956863,0.11817846546811232,0.05908923273405616
89.0,281.0,135.0,1.0,1.0,0.0,16.0,-0.02,16.0,5.464444334283455,3.9880214521110156,37.31700006997109,0.3728274875685788,3.9880214521110156,-2.392183470748488,33.44867151443435,41.2081544426453,0.0821393900556579,0.0035448643159573857
89.0,841.0,637.0,1.0,1.0,0.0,3.0,0.083,3.0,5.270045861771119,6.7559811284793625,53.107301051130285,0.4244826065839372,6.7559811284793625,-1.3669170661791106,52.572701898094465,54.4808996531959,0.09605386648213017,0.08855557548305137
89.0,949.0,474.0,1.0,1.0,0.0,2.0,0.254,2.0,3.1201536003214407,5.189865137686745,50.144034769855246,0.45080328264447367,5.189865137686745,-2.640098812938497,44.99564554305432,55.30017837638024,0.6633364258580349,0.33166821292901744
89.0,758.0,715.0,1.0,1.0,0.0,4.0,-0.068,4.0,3.7939574547922983,2.887157250220615,25.204382574784386,0.31032338389507386,2.887157250220615,-2.6083603732519496,22.431366991601514,28.000480903285972,-0.32588178806784157,-0.050057539185253866
89.0,945.0,351.0,1.0,1.0,0.0,2.0,0.051,2.0,3.603789127944452,3.9943889449286227,40.42629195184254,0.43056694914332083,3.9943889449286227,-2.31960783166606,36.7352657816119,44.170133529255814,0.1083858691829073,0.05419293459145365
89.0,666.0,550.0,1.0,1.0,0.0,6.0,0.054,6.0,5.200127653311228,7.210673687482278,19.868671865850434,0.5505087822085594,7.210673687482278,-1.8716364352222512,13.123883021519793,26.856648486321518,0.07950624233902102,0.06776288688319869
89.0,1223.0,952.0,1.0,1.0,0.0,1.0,0.0,1.0,2.7891190351469493,2.7891190351469493,43.88011837356955,0.3413877746597753,2.7891190351469493,-2.399664234208019,41.225164097579366,46.55076575169354,0.0,0.0
89.0,1078.0,716.0,1.0,1.0,0.0,1.0,0.0,1.0,2.862653372362445,2.862653372362445,23.816569076378293,0.39428797050336,2.862653372362445,-2.541194139297017,21.11975997614087,26.54813048692115,0.0,0.0
89.0,1079.0,592.0,1.0,1.0,0.0,1.0,0.0,1.0,2.450972765121587,2.450972765121587,27.412517441854913,0.3510058776688225,2.450972765121587,-2.503560546748587,24.975488870252534,29.851829352363435,0.0,0.0
89.0,837.0,588.0,1.0,1.0,0.0,3.0,0.195,3.0,3.1285857618051955,5.60748394674927,46.818699704284825,0.37737904914992765,5.60748394674927,-2.8828043759345343,41.283812955603636,52.36903497557344,0.17489885484528958,0.23347481121839211
89.0,950.0,311.0,1.0,1.0,0.0,2.0,0.017,2.0,3.13164516368254,3.2420978178643174,34.61305862019365,0.4285068936612102,3.2420978178643174,-2.8386704136181424,31.502677355666282,37.745613917856936,0.03526984968242524,0.01763492484121262
89.0,760.0,715.0,1.0,1.0,0.0,4.0,0.057,4.0,4.086239234154022,5.125876888207814,27.46728910918789,0.3859707338151413,5.125876888207814,-2.5139694342178696,22.46622200225656,32.50726132277022,0.17328788010616855,0.06046900648728122
89.0,951.0,311.0,1.0,1.0,0.0,2.0,0.07,2.0,2.76698836002968,3.1842354431297877,37.31835030694684,0.3295525340200107,3.1842354431297877,-2.3792913814243373,34.212241902979095,40.43661402677786,0.15079466510499967,0.07539733255249984
89.0,478.0,215.0,1.0,1.0,0.0,10.0,0.031,10.0,2.8345197853414104,3.8685249005320856,44.24738059997657,0.43980946479986005,3.8685249005320856,-2.382612407199478,40.55088994282464,47.97100868832512,0.051413826700415936,0.045593250335723735
89.0,472.0,313.0,1.0,1.0,0.0,10.0,0.062,10.0,4.2589422639118375,7.888698065187956,30.569863865072982,0.48191850094154925,7.888698065187956,-0.3406283020089413,35.3295769335805,27.300499289936198,0.11391119193162735,0.07106941794152175
89.0,1080.0,314.0,1.0,1.0,0.0,1.0,0.0,1.0,2.5008212548472812,2.5008212548472812,33.4993961337104,0.41766864887746646,2.5008212548472812,-2.9589368007646746,31.255954638504335,35.776984168312076,0.0,0.0
89.0,1081.0,486.0,1.0,1.0,0.0,1.0,0.0,1.0,6.1806654294823495,6.1806654294823495,24.097223063977417,0.46887233048555743,6.1806654294823495,-2.3073985422082925,18.137959769746992,30.145778883346278,0.0,0.0
89.0,1082.0,955.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0442570651874443,3.0442570651874443,59.044965401630805,0.5090300690042867,3.0442570651874443,-2.8495750177991317,56.00507935246983,62.08527979675217,0.0,0.0
89.0,1083.0,716.0,1.0,1.0,0.0,1.0,0.0,1.0,2.7406215328330266,2.7406215328330266,26.460480485515976,0.39735975323191375,2.7406215328330266,-2.5973022246361634,23.893695316186324,29.059032880645827,0.0,0.0
89.0,836.0,380.0,1.0,1.0,0.0,3.0,0.038,3.0,4.596160766761919,5.150008683670615,41.13296574660172,0.32845729567916326,5.150008683670615,-2.3796554630751894,36.205136164807065,46.10938121894249,0.03999356910434242,0.0391354278197646
89.0,1084.0,314.0,1.0,1.0,0.0,1.0,0.0,1.0,3.046764316722474,3.046764316722474,36.47330555926704,0.41949502675175593,3.046764316722474,-2.9662171669419517,33.713509845906536,39.27555010833825,0.0,0.0
89.0,1085.0,955.0,1.0,1.0,0.0,1.0,0.0,1.0,3.7461981378614144,3.7461981378614144,62.47137452985967,0.5707010408006242,3.7461981378614144,-3.0265031390650594,58.82320749816971,66.1305037929056,0.0,0.0
89.0,1086.0,434.0,1.0,1.0,0.0,1.0,0.0,1.0,3.3581062066296568,3.3581062066296568,31.336857503939704,0.4389667269394741,3.3581062066296568,-0.14794665969005338,33.57971325352977,29.307915122798665,0.0,0.0
89.0,1087.0,434.0,1.0,1.0,0.0,1.0,0.0,1.0,3.9093740506795447,3.9093740506795447,33.958784116530424,0.4108245489953084,3.9093740506795447,-3.1096645496831057,30.884132198854886,37.19052065521732,0.0,0.0
89.0,1088.0,952.0,1.0,1.0,0.0,1.0,0.0,1.0,4.164596795096243,4.164596795096243,47.69720141678431,0.40244667518713106,4.164596795096243,-2.8421526419358827,43.58719019416697,51.815930271447876,0.0,0.0
89.0,1089.0,761.0,1.0,1.0,0.0,1.0,0.0,1.0,3.427774277263406,3.427774277263406,57.04023764949714,0.4227557587879668,3.427774277263406,-3.013951681872134,53.72348225784192,60.36939745686803,0.0,0.0
89.0,1090.0,946.0,1.0,1.0,0.0,1.0,0.0,1.0,3.718342462586787,3.718342462586787,41.18443302538898,0.3510920732874895,3.718342462586787,-2.2763633865896438,37.710753028777944,44.69749763226313,0.0,0.0
89.0,593.0,539.0,1.0,1.0,0.0,8.0,0.055,8.0,3.5469237406048597,5.519247379878124,52.339318592901364,0.3890368945379493,5.519247379878124,-2.3965779388235378,47.15123414569238,57.58900800810114,0.15400742013316343,0.07630725072811503
89.0,842.0,433.0,1.0,1.0,0.0,3.0,0.041,3.0,3.1088058986016676,3.5106334738913874,38.892650456809385,0.41921943034179565,3.5106334738913874,-0.10435116324547529,41.65262304745482,36.262716488891996,0.06838013293505421,0.04178615039196026
89.0,953.0,431.0,1.0,1.0,0.0,2.0,0.036,2.0,2.8890600207942145,3.105543264658446,40.886726623836886,0.3909000639937667,3.105543264658446,-2.3200511604172487,37.908430870924775,43.882667362711594,0.07493206866803671,0.03746603433401836
89.0,958.0,843.0,1.0,1.0,0.0,2.0,0.033,2.0,2.78654422349453,2.976981457427206,60.486952014371816,0.33955826585080523,2.976981457427206,-2.795251245279233,57.51050362694123,63.46345040847644,0.06834172317346318,0.03417086158673159
89.0,954.0,351.0,1.0,1.0,0.0,2.0,0.045,2.0,4.2960995691284785,4.696085760474108,45.166064323398636,0.40672561854295197,4.696085760474108,-2.7772479218458597,40.525226587907966,49.817257911982054,0.09310449744226293,0.046552248721131465
89.0,844.0,433.0,1.0,1.0,0.0,3.0,0.042,3.0,3.020197022973626,3.42153522482313,36.31742316031224,0.44620142198852436,3.42153522482313,-0.0027029552616304998,39.08454198518584,33.670800917234274,0.10153287366174116,0.04333164654955581
89.0,956.0,476.0,1.0,1.0,0.0,2.0,-0.108,2.0,5.166388585437546,4.163663246236852,51.92312848817952,0.4095181229006847,4.163663246236852,-2.708346769602838,47.75969381996674,56.08659709305921,-0.19408631825083136,-0.09704315912541568
89.0,1091.0,761.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0865707267100757,3.0865707267100757,55.89617128259044,0.4605442648640617,3.0865707267100757,-2.9970751117162058,52.919290368045,58.884348283307695,0.0,0.0
89.0,848.0,644.0,1.0,1.0,0.0,3.0,-0.192,3.0,5.938342685793338,3.333433317221045,58.96551759503176,0.3999632231970502,3.333433317221045,-3.0655798026861096,55.80349918406796,62.14545489956965,-0.4782264658469262,-0.13413147934252068
89.0,959.0,438.0,1.0,1.0,0.0,2.0,0.059,2.0,2.8820213374203707,3.2415916435522067,30.141237189014543,0.3757933212692512,3.2415916435522067,-2.613475315634176,27.080985414058297,33.23589054530544,0.124763235255461,0.0623816176277305
89.0,1092.0,718.0,1.0,1.0,0.0,1.0,0.0,1.0,4.526576564437906,4.526576564437906,35.101330952841344,0.38860270987061307,4.526576564437906,-2.6099304193142245,30.655306332478315,39.56562717525336,0.0,0.0
89.0,764.0,667.0,1.0,1.0,0.0,4.0,0.068,4.0,5.449836556400157,7.163360658954585,64.01042194700594,0.5538914366296553,7.163360658954585,-0.1668746056563856,70.2851691952486,57.9421323280674,0.06767403285841564,0.07222338509653287
89.0,766.0,598.0,1.0,1.0,0.0,4.0,0.048,4.0,3.2240973407171185,3.913831804809164,29.024619345173697,0.33876082228869614,3.913831804809164,-2.5120584655883924,25.273855911967622,32.81349451671116,-0.041810830499125526,0.05457799463257934
89.0,668.0,550.0,1.0,1.0,0.0,6.0,0.013,6.0,4.463588837058687,4.833681497331799,27.050171907965396,0.39165505668869954,4.833681497331799,-2.2728573265903083,22.237255788446674,31.86937415663274,-0.19013496808328942,0.022398097028053003
89.0,957.0,845.0,1.0,1.0,0.0,2.0,0.063,2.0,4.0280792933239,4.566398713573729,49.16088019466666,0.44673878010665147,4.566398713573729,-2.861253061576413,44.69018481474556,53.64769947234717,0.13364171384164025,0.06682085692082013
89.0,762.0,434.0,1.0,1.0,0.0,4.0,0.076,4.0,3.6018000854802463,4.880265480171498,33.985995346408316,0.3034170071086223,4.880265480171498,-2.4778627500852997,29.125496891914686,38.8514500692722,0.22179734164071985,0.08218451477335195
89.0,1222.0,486.0,1.0,1.0,0.0,1.0,0.0,1.0,6.522678318563713,6.522678318563713,26.035016570643943,0.4095236631306412,6.522678318563713,-2.1685838849860244,19.515922739265225,32.55554638149024,0.0,0.0
89.0,847.0,382.0,1.0,1.0,0.0,3.0,0.044,3.0,2.9776427937596375,3.394161165925673,39.96595620029719,0.3797994290321212,3.394161165925673,-2.8352788820288195,36.75371466807604,43.20602305404138,0.05832758257478033,0.04512907058933575
89.0,553.0,490.0,1.0,1.0,0.0,9.0,0.052,9.0,3.8614158622463792,6.149753164738824,28.29719556892067,0.5452488683672059,6.149753164738824,-2.547947422127727,23.00251268962586,33.88194050035386,0.05783565446928209,0.060078375696383156
89.0,545.0,352.0,1.0,1.0,0.0,9.0,0.101,9.0,2.669169669314626,6.634680190636729,46.00255293024207,0.42453935214797933,6.634680190636729,-2.838736691866303,39.57058071909295,52.485015539840035,0.10785801822720073,0.13992485213722233
89.0,719.0,645.0,1.0,1.0,0.0,5.0,0.052,5.0,4.949987040393165,6.410307392787285,57.18622321445548,0.4713253533251607,6.410307392787285,-0.09331327156014399,62.82844392158522,51.72329230819827,0.06448993501913769,0.05342656969735443
89.0,960.0,438.0,1.0,1.0,0.0,2.0,0.022,2.0,2.899859163764909,3.028927030008384,33.44423842765399,0.3546043409885455,3.028927030008384,-2.5618096208523395,30.511048204241657,36.39311615396803,0.0445083222855228,0.0222541611427614
89.0,542.0,283.0,1.0,1.0,0.0,9.0,0.062,9.0,3.556883044210413,6.23983442489579,43.145676134100135,0.3931533201902441,6.23983442489579,-2.7885176171369497,37.0831537614354,49.25250767771409,0.12714017621490936,0.07314735494940078
89.0,1093.0,549.0,1.0,1.0,0.0,1.0,0.0,1.0,3.1775786563368627,3.1775786563368627,50.13649574098366,0.40912909283363713,3.1775786563368627,-0.3529642057040879,52.26270832874883,48.12628949700868,0.0,0.0
89.0,846.0,644.0,1.0,1.0,0.0,3.0,0.01,3.0,4.766407455364786,4.910368989991575,53.93467780613906,0.361224419113826,4.910368989991575,-2.597689607272922,49.04053823676669,58.83152213556967,0.23881731013359012,0.023473213770261736
89.0,857.0,783.0,1.0,1.0,0.0,3.0,0.052,3.0,6.784790769498338,7.932251245550208,32.691208098628685,0.3850466151529105,7.932251245550208,-1.719110350694487,25.7418261900895,40.007871449753225,0.08085464277276674,0.05417315827766314
89.0,850.0,382.0,1.0,1.0,0.0,3.0,0.052,3.0,2.974355228645847,3.4779482566702593,43.62676851022168,0.35656646572120876,3.4779482566702593,-2.791912726421321,40.266187743124796,47.004427813521126,0.13369309847636088,0.05503708988172821
89.0,961.0,767.0,1.0,1.0,0.0,2.0,0.038,2.0,3.8717273015861653,4.173750511267021,60.42667127006223,0.3627742115718736,4.173750511267021,-0.13190123323586986,64.02128215279433,56.91116779449557,0.07800735593054886,0.03900367796527443
89.0,599.0,285.0,1.0,1.0,0.0,8.0,0.07,8.0,3.9882195187202707,6.968192139979633,33.521943796210394,0.39930756797786343,6.968192139979633,-2.524000899204981,26.675978180647586,40.40971446641932,0.12227085707741239,0.08366806630266185
89.0,546.0,233.0,1.0,1.0,0.0,9.0,0.072,9.0,4.011286042776047,7.688464263433296,40.39029315623046,0.36926331160722053,7.688464263433296,-2.7565424608263545,33.0289548255227,47.85462016447563,0.1261939529098359,0.08566649181557924
89.0,1094.0,549.0,1.0,1.0,0.0,1.0,0.0,1.0,3.3838853209230617,3.3838853209230617,47.562158129133884,0.3795359398857399,3.3838853209230617,-3.117576614895684,44.674213404850455,50.51171931531997,0.0,0.0
89.0,849.0,482.0,1.0,1.0,0.0,3.0,0.072,3.0,3.597754510866615,4.463858217332702,53.777279279855804,0.34182683856309404,4.463858217332702,-2.5736287551431283,49.328644237438944,58.22824444848303,-0.021085381753312326,0.08212466786030921
89.0,1095.0,768.0,1.0,1.0,0.0,1.0,0.0,1.0,3.3171643025319146,3.3171643025319146,64.26717956710519,0.5408428003146525,3.3171643025319146,-2.766312924680203,60.950933076690454,67.5835161420436,0.0,0.0
89.0,197.0,98.0,1.0,1.0,0.0,21.0,-0.019,21.0,4.3914850506387255,2.9236160095530215,37.65487377987735,0.34482102868204567,2.9236160095530215,-2.6146702375383915,34.79491436488436,40.52391928528115,-0.32868054297021915,0.0002911521691599167
89.0,962.0,552.0,1.0,1.0,0.0,2.0,0.047,2.0,3.4649217834985855,3.806406324403016,51.018271415652755,0.32002153333195,3.806406324403016,-0.24417836258216666,53.81879909823843,48.35537569204465,0.09855476176424052,0.04927738088212026
89.0,488.0,284.0,1.0,1.0,0.0,10.0,-0.037,10.0,6.615129761999676,4.57148526908982,57.184357837888,0.3979139685941915,4.57148526908982,-0.6620106088403206,59.28525419940928,55.38192080729668,0.04695828652362953,-0.3988508097833729
89.0,1096.0,718.0,1.0,1.0,0.0,1.0,0.0,1.0,4.974714064210113,4.974714064210113,39.80267434641076,0.3750325736294425,4.974714064210113,-2.7724488341615428,35.10565593173474,44.56000731481996,0.0,0.0
